Device Description,Grid,Date,Reading
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/11/2025,41528.28
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/12/2025,41596.15
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/13/2025,40813.53
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/14/2025,40422.07
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/15/2025,40523.53
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/16/2025,40377.39
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/17/2025,41299.64
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/18/2025,41689.87
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/19/2025,42233.1
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/20/2025,42139.63
MT880_HTO-8949_Soorty-2-Enterprises-PVT-2_SW51_T4,New Landhi,10/21/2025,42642.1
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/1/2025,700.33
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/2/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/3/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/4/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/5/2025,7777.35
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/6/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/7/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/8/2025,5756.94
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/9/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/10/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/11/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/12/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/13/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/14/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/15/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/16/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/17/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/18/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/19/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/20/2025,0
MT880_HTO-8950_Al-Karam Textile_SW53_T4,New Landhi,10/21/2025,0
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/1/2025,70235.86
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/2/2025,56648.89
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/3/2025,54007.71
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/4/2025,50639.4
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/5/2025,43680.94
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/6/2025,48721.64
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/7/2025,46891.21
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/8/2025,45328.94
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/9/2025,45147.27
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/10/2025,44441.41
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/11/2025,44284.02
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/12/2025,36096.16
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/13/2025,44071.43
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/14/2025,60439.15
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/15/2025,73685.96
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/16/2025,70695.03
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/17/2025,44053.7
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/18/2025,44523.91
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/19/2025,38242.23
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/20/2025,41133.85
MT880_HTO-8952_Firdous-Colony+BOSE_SW9_T2,North-Nazimabad,10/21/2025,47727.17
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/1/2025,192.79
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/2/2025,192.09
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/3/2025,201.81
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/4/2025,191.95
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/5/2025,190.81
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/6/2025,220.53
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/7/2025,190.16
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/8/2025,187.65
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/9/2025,188.65
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/10/2025,187.38
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/11/2025,190.24
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/12/2025,186.07
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/13/2025,186.1
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/14/2025,186.19
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/15/2025,187.93
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/16/2025,188.17
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/17/2025,193.61
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/18/2025,57.65
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/19/2025,45.82
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/20/2025,186.9
MT880_HTO-8953_Cap-1A+Cap-2B_SW10_T2,North-Nazimabad,10/21/2025,190.38
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/1/2025,28459.9
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/2/2025,29223.43
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/3/2025,28950.48
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/4/2025,28662.48
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/5/2025,26011.91
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/6/2025,14414.79
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/7/2025,0
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/8/2025,17439.73
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/9/2025,22104.21
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/10/2025,23197.16
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/11/2025,23060.28
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/12/2025,21850.37
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/13/2025,23030.63
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/14/2025,22587.03
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/15/2025,22389.36
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/16/2025,22402.94
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/17/2025,22400.98
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/18/2025,22697.23
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/19/2025,22495.3
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/20/2025,23885.34
MT880_HTO-8955_Friend's Heights_SW12_T2,North-Nazimabad,10/21/2025,18370
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/1/2025,14958.43
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/2/2025,37569.93
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/3/2025,19028.01
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/4/2025,14428.95
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/5/2025,13797.75
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/6/2025,13786.07
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/7/2025,13305.89
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/8/2025,12668.04
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/9/2025,12035.51
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/10/2025,13173.02
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/11/2025,12903.79
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/12/2025,29994.6
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/13/2025,29859.38
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/14/2025,11067.33
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/15/2025,22512.44
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/16/2025,41821.01
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/17/2025,27623.12
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/18/2025,12019.61
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/19/2025,11646.68
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/20/2025,12043.99
MT880_HTO-8956_State-Bank_SW13_T2,North-Nazimabad,10/21/2025,12636.74
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/1/2025,28487.99
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/2/2025,29541.1
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/3/2025,23293.11
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/4/2025,28328.78
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/5/2025,25324
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/6/2025,25500.78
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/7/2025,24248.05
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/8/2025,22910.95
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/9/2025,22490.38
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/10/2025,21757.9
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/11/2025,21970.95
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/12/2025,20243.43
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/13/2025,21296.04
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/14/2025,21399.7
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/15/2025,20963.47
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/16/2025,21292.88
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/17/2025,21415.53
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/18/2025,21744.62
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/19/2025,21308.72
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/20/2025,23254.38
MT880_HTO-8957_Euro-Regent_SW14_T2,North-Nazimabad,10/21/2025,23737.73
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/1/2025,18920.17
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/2/2025,20186.84
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/3/2025,29303.74
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/4/2025,19508.52
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/5/2025,19322.29
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/6/2025,18817.85
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/7/2025,18377.65
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/8/2025,17542.84
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/9/2025,17260.37
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/10/2025,18796.06
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/11/2025,17529.26
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/12/2025,15534.69
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/13/2025,17216.21
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/14/2025,17544.01
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/15/2025,16366.08
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/16/2025,18207.77
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/17/2025,19214.48
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/18/2025,18195.4
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/19/2025,18402.38
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/20/2025,17955.82
MT880_HTO-8958_NAZ-Post-Office_SW15_T2,North-Nazimabad,10/21/2025,17483.27
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/1/2025,48552.66
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/2/2025,36402.6
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/3/2025,38110.02
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/4/2025,35791.61
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/5/2025,35497.26
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/6/2025,32427.4
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/7/2025,31966.68
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/8/2025,31486.33
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/9/2025,30130.15
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/10/2025,32178.14
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/11/2025,30548.74
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/12/2025,31254.15
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/13/2025,29856.18
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/14/2025,30785.34
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/15/2025,31145.66
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/16/2025,30183.95
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/17/2025,32191.43
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/18/2025,30852.7
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/19/2025,32369.9
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/20/2025,30847.16
MT880_HTO-8959_Ashraf-Nagar_SW16_T2,North-Nazimabad,10/21/2025,30985
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/1/2025,24177.08
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/2/2025,25938.85
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/3/2025,26478.68
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/4/2025,25635.24
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/5/2025,23377.68
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/6/2025,11361.89
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/7/2025,22628.76
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/8/2025,20620.35
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/9/2025,21394.94
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/10/2025,20240.6
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/11/2025,22014.01
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/12/2025,20883.51
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/13/2025,18550.75
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/14/2025,19632.27
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/15/2025,19780.9
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/16/2025,19575.32
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/17/2025,21595.63
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/18/2025,21223.97
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/19/2025,21549.54
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/20/2025,21698.36
MT880_HTO-8960_Jinnah-University_SW17_T2,North-Nazimabad,10/21/2025,26263.96
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/1/2025,45936.54
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/2/2025,41779.78
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/3/2025,48130.88
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/4/2025,39651.01
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/5/2025,32392.26
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/6/2025,30860.89
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/7/2025,30295.47
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/8/2025,27571.31
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/9/2025,27194.33
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/10/2025,33390.7
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/11/2025,27756.8
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/12/2025,25924.04
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/13/2025,28136.42
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/14/2025,29935.75
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/15/2025,29628.4
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/16/2025,29095.49
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/17/2025,30258.94
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/18/2025,32820.49
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/19/2025,31181.71
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/20/2025,29841.9
MT880_HTO-8961_Pahar-Ganj-RMU_SW18_T2,North-Nazimabad,10/21/2025,31083.93
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/1/2025,751.62
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/2/2025,846.48
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/3/2025,746.87
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/4/2025,694.48
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/5/2025,716.35
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/6/2025,655.36
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/7/2025,567.42
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/8/2025,528.83
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/9/2025,452.14
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/10/2025,466.3
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/11/2025,658.21
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/12/2025,631.26
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/13/2025,612.35
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/14/2025,468.48
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/15/2025,478.02
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/16/2025,511.07
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/17/2025,641.78
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/18/2025,660.1
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/19/2025,645.61
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/20/2025,563.98
MT880_HTO-8962_House-Trafo_SW19_T2,North-Nazimabad,10/21/2025,610.51
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/1/2025,45370.73
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/2/2025,41278.92
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/3/2025,32669.97
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/4/2025,42815.63
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/5/2025,32635.53
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/6/2025,31427.01
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/7/2025,31129.08
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/8/2025,30191.24
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/9/2025,29972.52
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/10/2025,34818.92
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/11/2025,29134.01
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/12/2025,29774.18
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/13/2025,29415.59
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/14/2025,30026.33
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/15/2025,30515.9
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/16/2025,28199.45
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/17/2025,33424.29
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/18/2025,31274.92
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/19/2025,30798.92
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/20/2025,28633.92
MT880_HTO-8963_National-Youth-Center_SW20_T2,North-Nazimabad,10/21/2025,33422.13
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/1/2025,13868.04
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/2/2025,30446.77
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/3/2025,31193.47
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/4/2025,28915.07
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/5/2025,27555.3
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/6/2025,28057.63
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/7/2025,27471.15
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/8/2025,26882.74
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/9/2025,26481.25
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/10/2025,27223.1
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/11/2025,26633.19
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/12/2025,24604.1
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/13/2025,25557.41
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/14/2025,26258.71
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/15/2025,26009.5
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/16/2025,25851.98
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/17/2025,27046.37
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/18/2025,26084.34
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/19/2025,24980.03
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/20/2025,25575.44
MT880_HTO-8964_Paposh-Nagar_SW21_T2,North-Nazimabad,10/21/2025,26802.69
MT880_HTO-8965_Ali-Daulat_SW22_T2,North-Nazimabad,10/1/2025,41277.57
MT880_HTO-8965_Ali-Daulat_SW22_T2,North-Nazimabad,10/2/2025,61267.76
MT880_HTO-8965_Ali-Daulat_SW22_T2,North-Nazimabad,10/3/2025,46675.91
